               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.064649,            0.079532,            0.051769,             0.34117,            0.078242,             0.04317,            0.016936,            0.072078,            0.064436,            0.060822,            0.007459,            0.007459,            0.007459
                  79,            0.063544,            0.077698,            0.051666,             0.33275,            0.073592,            0.038498,            0.014591,            0.072855,            0.064938,            0.061134,            0.007426,            0.007426,            0.007426
                  80,            0.064781,            0.077142,            0.052178,             0.32051,             0.07292,            0.040521,            0.015042,            0.072539,            0.064673,            0.061437,            0.007393,            0.007393,            0.007393
                  81,            0.064456,            0.078619,             0.05154,             0.30229,            0.076021,            0.041521,            0.015929,            0.072759,            0.064516,            0.061158,             0.00736,             0.00736,             0.00736
                  82,            0.064791,             0.07865,            0.050772,             0.28707,            0.074694,            0.044065,            0.016742,            0.072382,            0.064856,            0.060753,            0.007327,            0.007327,            0.007327
                  83,            0.063923,             0.07646,            0.051164,             0.34691,            0.080498,            0.045683,            0.017902,            0.071318,            0.064782,            0.059781,            0.007294,            0.007294,            0.007294
                  84,            0.063408,            0.078321,            0.050694,             0.31437,            0.078279,            0.045303,            0.017148,            0.071912,            0.064891,            0.060633,            0.007261,            0.007261,            0.007261
                  85,            0.063545,            0.077622,            0.049665,             0.29779,            0.075457,            0.044194,            0.016584,            0.072727,            0.064754,            0.060865,            0.007228,            0.007228,            0.007228
                  86,            0.063759,            0.077108,            0.049032,             0.29117,            0.082073,            0.045417,            0.017137,            0.072338,            0.064625,            0.060236,            0.007195,            0.007195,            0.007195
                  87,            0.063048,            0.075036,            0.049248,              0.3159,            0.081413,             0.04881,            0.018378,            0.071723,            0.064654,            0.059928,            0.007162,            0.007162,            0.007162
                  88,            0.062933,             0.07428,            0.049574,             0.26342,            0.084574,            0.045783,            0.017793,            0.072323,            0.065255,            0.060124,            0.007129,            0.007129,            0.007129
                  89,             0.06345,            0.076894,            0.048859,             0.29111,            0.084416,            0.045409,            0.017536,            0.072811,            0.065113,            0.060376,            0.007096,            0.007096,            0.007096
                  90,            0.062907,             0.07693,            0.047297,             0.28816,            0.087884,            0.049391,            0.018969,            0.072549,            0.065868,            0.060884,            0.007063,            0.007063,            0.007063
                  91,            0.062541,            0.075175,             0.04847,             0.30615,            0.083193,            0.047799,            0.018376,             0.07258,            0.064746,            0.059748,             0.00703,             0.00703,             0.00703
                  92,            0.062545,            0.077048,            0.047271,             0.30701,            0.082547,            0.047565,            0.017964,            0.071969,            0.065099,             0.06029,            0.006997,            0.006997,            0.006997
                  93,            0.063283,            0.076229,            0.046823,             0.28973,            0.083996,            0.046436,            0.018489,            0.071709,            0.065178,            0.060039,            0.006964,            0.006964,            0.006964
                  94,            0.061676,            0.075542,            0.046883,             0.29332,            0.082972,            0.047808,            0.018764,            0.072446,            0.064885,            0.060347,            0.006931,            0.006931,            0.006931
                  95,            0.062911,             0.07237,            0.046812,             0.26278,            0.086585,            0.048643,            0.018631,            0.072106,            0.064663,            0.059018,            0.006898,            0.006898,            0.006898
                  96,            0.062752,            0.073864,             0.04639,             0.27967,            0.083634,            0.048391,            0.018684,            0.071664,            0.065835,            0.060301,            0.006865,            0.006865,            0.006865
                  97,            0.062347,            0.074618,            0.046196,              0.2611,            0.082721,            0.047071,            0.018436,            0.072272,            0.065117,            0.059917,            0.006832,            0.006832,            0.006832
                  98,            0.061782,            0.073942,             0.04601,              0.2729,            0.079853,            0.046177,            0.017716,             0.07271,            0.066124,            0.060083,            0.006799,            0.006799,            0.006799
                  99,             0.06179,            0.073588,            0.045504,              0.2594,            0.094218,            0.052939,            0.021298,            0.072556,            0.065265,            0.059877,            0.006766,            0.006766,            0.006766
                 100,            0.061825,            0.075001,            0.044239,             0.28482,            0.091046,            0.054359,            0.021087,            0.072171,             0.06575,            0.059484,            0.006733,            0.006733,            0.006733
                 101,            0.060964,            0.075111,            0.045275,             0.24384,            0.088589,            0.051962,            0.019997,            0.071908,            0.065907,            0.058873,              0.0067,              0.0067,              0.0067
                 102,            0.062294,            0.074917,            0.044557,             0.26136,            0.087965,            0.051556,            0.020582,            0.071976,            0.065564,            0.058966,            0.006667,            0.006667,            0.006667
                 103,            0.061359,             0.07385,            0.043551,             0.28826,            0.091359,            0.055229,            0.021963,            0.072954,            0.065783,            0.059251,            0.006634,            0.006634,            0.006634
                 104,            0.060671,            0.073885,            0.043877,             0.23693,            0.089183,            0.053783,            0.021333,            0.071783,            0.065632,            0.059098,            0.006601,            0.006601,            0.006601
                 105,            0.060715,            0.076262,            0.043645,             0.22129,             0.08783,            0.049907,            0.019615,            0.072451,            0.066042,            0.059587,            0.006568,            0.006568,            0.006568
                 106,            0.060466,            0.073795,            0.043615,             0.23392,            0.096334,            0.055454,            0.021932,            0.071965,            0.065788,            0.058899,            0.006535,            0.006535,            0.006535
                 107,            0.060576,            0.071753,            0.042921,             0.24266,            0.093151,            0.052548,            0.020584,            0.072402,            0.066373,            0.060276,            0.006502,            0.006502,            0.006502
                 108,            0.060527,            0.073233,            0.042859,             0.20572,            0.088926,            0.053232,            0.020874,            0.072054,            0.066162,            0.058576,            0.006469,            0.006469,            0.006469
                 109,            0.060846,            0.071841,            0.041818,             0.26223,            0.096972,            0.057996,            0.022991,            0.072172,             0.06511,             0.05885,            0.006436,            0.006436,            0.006436
                 110,            0.059955,             0.07125,             0.04289,             0.21548,             0.09246,            0.054109,             0.02091,            0.072482,            0.066145,            0.059445,            0.006403,            0.006403,            0.006403
                 111,            0.060362,            0.071198,            0.042721,              0.2242,            0.093544,            0.055727,            0.022103,            0.072089,            0.066143,            0.058991,             0.00637,             0.00637,             0.00637
                 112,            0.060185,            0.071595,            0.041794,              0.1997,            0.094709,            0.056236,            0.022303,             0.07203,            0.065908,            0.058475,            0.006337,            0.006337,            0.006337
                 113,             0.06019,            0.074289,            0.041688,             0.21288,            0.091604,             0.05547,              0.0222,              0.0724,             0.06581,            0.058847,            0.006304,            0.006304,            0.006304
                 114,            0.059371,            0.070021,            0.041275,             0.21382,            0.098591,            0.057143,            0.022065,            0.072284,            0.066609,            0.058551,            0.006271,            0.006271,            0.006271
                 115,            0.059656,            0.069826,            0.040622,              0.2308,            0.094031,            0.054082,            0.021228,            0.073432,            0.067932,            0.059812,            0.006238,            0.006238,            0.006238
                 116,            0.060009,            0.072859,            0.040689,              0.2161,            0.093175,            0.058398,            0.022954,            0.072777,            0.066503,            0.058709,            0.006205,            0.006205,            0.006205
                 117,            0.059026,            0.068539,            0.040705,              0.2241,            0.099859,             0.05918,            0.023774,            0.072109,            0.066586,            0.058366,            0.006172,            0.006172,            0.006172
                 118,             0.05925,            0.068456,            0.041016,              0.2102,            0.095474,            0.056465,            0.022556,            0.071922,            0.067186,            0.058516,            0.006139,            0.006139,            0.006139
                 119,            0.059396,            0.071967,            0.039909,             0.22504,             0.10029,             0.06006,            0.023712,             0.07261,            0.067504,            0.059354,            0.006106,            0.006106,            0.006106
                 120,            0.058768,            0.071267,            0.039351,             0.20798,            0.099116,            0.058919,             0.02404,             0.07222,            0.066651,            0.058244,            0.006073,            0.006073,            0.006073
                 121,            0.058985,            0.074115,            0.039262,             0.21599,            0.096659,            0.058199,            0.023448,            0.071926,              0.0673,            0.058932,             0.00604,             0.00604,             0.00604
                 122,            0.058555,            0.071495,            0.039966,             0.19658,            0.093837,            0.056356,             0.02252,            0.072564,             0.06713,            0.058449,            0.006007,            0.006007,            0.006007
                 123,            0.058983,              0.0714,            0.038902,             0.20971,            0.096053,            0.057594,            0.022982,             0.07352,            0.067104,            0.059452,            0.005974,            0.005974,            0.005974
                 124,             0.05912,            0.069825,            0.037971,             0.21707,              0.1013,            0.060758,            0.024672,            0.072873,            0.068365,            0.058658,            0.005941,            0.005941,            0.005941
                 125,            0.058466,            0.072196,            0.038331,             0.20523,            0.096219,            0.060735,            0.024541,             0.07207,            0.067583,            0.058495,            0.005908,            0.005908,            0.005908
                 126,            0.059068,             0.07092,            0.038431,             0.21078,              0.1004,            0.062398,            0.025362,            0.072511,            0.066802,            0.058052,            0.005875,            0.005875,            0.005875
                 127,            0.058269,            0.070053,             0.03847,             0.19452,             0.10008,            0.059493,            0.023804,            0.072382,            0.066997,            0.058025,            0.005842,            0.005842,            0.005842
                 128,            0.058468,            0.068408,             0.03804,             0.19564,            0.099246,            0.058183,            0.023494,             0.07297,            0.067658,            0.058449,            0.005809,            0.005809,            0.005809
                 129,             0.05813,            0.070669,            0.037261,             0.21725,            0.099701,            0.061029,            0.024766,            0.072268,            0.067002,            0.058142,            0.005776,            0.005776,            0.005776
                 130,            0.057317,            0.067832,            0.037646,             0.21242,              0.1054,            0.063783,            0.025833,            0.071885,            0.066968,            0.057366,            0.005743,            0.005743,            0.005743
                 131,            0.057617,            0.067292,            0.036808,             0.19183,            0.097387,            0.057787,            0.023912,            0.072588,            0.068353,            0.058917,             0.00571,             0.00571,             0.00571
                 132,            0.057943,             0.06992,            0.037411,              0.1989,             0.10156,            0.061821,            0.024457,            0.072419,            0.067504,            0.058399,            0.005677,            0.005677,            0.005677
                 133,            0.057449,            0.069744,            0.037078,             0.20898,            0.097259,            0.059508,            0.024305,            0.072257,            0.068358,             0.05795,            0.005644,            0.005644,            0.005644
                 134,            0.057136,            0.067048,            0.037046,             0.20165,            0.098897,            0.062858,            0.025526,             0.07342,            0.067566,            0.058431,            0.005611,            0.005611,            0.005611
                 135,            0.057421,            0.067096,            0.036736,             0.20367,             0.10274,            0.063838,            0.026324,            0.072553,            0.067822,            0.057954,            0.005578,            0.005578,            0.005578
                 136,            0.057423,            0.068978,            0.036596,             0.19148,            0.095934,            0.058878,            0.023766,            0.072527,            0.069825,            0.058397,            0.005545,            0.005545,            0.005545
                 137,            0.057085,            0.067603,            0.035551,             0.20339,              0.1025,            0.062626,            0.025209,            0.073331,            0.067431,            0.058652,            0.005512,            0.005512,            0.005512
                 138,            0.056764,            0.067197,            0.034774,              0.1984,             0.10183,            0.063949,            0.025676,            0.073779,            0.068423,            0.058237,            0.005479,            0.005479,            0.005479
                 139,            0.056612,            0.067601,            0.034948,             0.18753,             0.10537,            0.063958,            0.026384,            0.072705,            0.067619,            0.058804,            0.005446,            0.005446,            0.005446
                 140,            0.056743,            0.067994,            0.035552,             0.20478,             0.10636,            0.064685,            0.026752,            0.072325,            0.067691,            0.058259,            0.005413,            0.005413,            0.005413
                 141,            0.055532,            0.066603,            0.034982,             0.19243,             0.10196,            0.063302,            0.025628,            0.072287,             0.06775,            0.057944,             0.00538,             0.00538,             0.00538
                 142,            0.056711,            0.066526,            0.034689,             0.19793,             0.10449,            0.065545,            0.026372,            0.072614,            0.068344,            0.058235,            0.005347,            0.005347,            0.005347
                 143,            0.056276,            0.065271,            0.033648,             0.19275,             0.10788,            0.064929,            0.026107,            0.072384,             0.06835,             0.05792,            0.005314,            0.005314,            0.005314
                 144,            0.056203,            0.068479,            0.034346,             0.18996,             0.10071,            0.062802,            0.025822,            0.072428,            0.070061,            0.058559,            0.005281,            0.005281,            0.005281
                 145,            0.055949,            0.068126,            0.034248,             0.21127,             0.10129,            0.066219,            0.027088,            0.072992,            0.068554,            0.058379,            0.005248,            0.005248,            0.005248
                 146,            0.055637,            0.064862,            0.034427,             0.19248,             0.10023,            0.062193,              0.0253,            0.073878,            0.069173,            0.059527,            0.005215,            0.005215,            0.005215
                 147,            0.056115,            0.067279,            0.033923,             0.20429,             0.10053,            0.063314,            0.025997,            0.072494,            0.069943,            0.058122,            0.005182,            0.005182,            0.005182
                 148,            0.055628,            0.066293,            0.033427,             0.19201,              0.1067,            0.064235,            0.026309,            0.071922,            0.068646,            0.057584,            0.005149,            0.005149,            0.005149
                 149,            0.055307,            0.065793,             0.03355,              0.1909,             0.10633,            0.065812,            0.027717,            0.072624,            0.068617,            0.058242,            0.005116,            0.005116,            0.005116
                 150,            0.055688,            0.064871,            0.033479,             0.19119,             0.10006,             0.06386,            0.026062,            0.073985,            0.070102,            0.058691,            0.005083,            0.005083,            0.005083
                 151,             0.05553,            0.065444,             0.03364,             0.18815,             0.10374,            0.065262,            0.027115,            0.073124,            0.069528,            0.059228,             0.00505,             0.00505,             0.00505
                 152,            0.055611,             0.06598,            0.033002,             0.19184,             0.10872,            0.066084,            0.026876,             0.07244,            0.068982,            0.058198,            0.005017,            0.005017,            0.005017
                 153,            0.055838,            0.067621,            0.033421,              0.1943,             0.10101,            0.064602,            0.026162,            0.073163,            0.070676,            0.058117,            0.004984,            0.004984,            0.004984
                 154,            0.055769,            0.064331,            0.032819,              0.1889,             0.10328,            0.063529,            0.026235,            0.073046,             0.07037,            0.058127,            0.004951,            0.004951,            0.004951
                 155,            0.055153,            0.065136,            0.032633,             0.20429,             0.10893,            0.066391,            0.027278,            0.073005,            0.068916,            0.058403,            0.004918,            0.004918,            0.004918
                 156,            0.055357,            0.066044,            0.032405,               0.207,             0.10649,            0.067134,            0.027415,             0.07296,              0.0693,            0.057868,            0.004885,            0.004885,            0.004885
                 157,            0.055225,            0.066219,            0.032187,             0.19902,             0.10422,            0.066524,            0.027419,            0.073597,            0.068992,            0.058838,            0.004852,            0.004852,            0.004852
                 158,            0.055118,             0.06428,            0.031638,             0.19564,             0.10379,            0.066303,            0.027331,            0.072574,            0.068797,            0.058745,            0.004819,            0.004819,            0.004819
                 159,             0.05466,            0.065905,            0.030923,             0.19789,             0.10123,            0.066315,            0.027414,            0.073168,            0.071199,            0.058975,            0.004786,            0.004786,            0.004786
                 160,            0.054985,            0.063947,             0.03159,             0.19683,             0.10289,             0.06688,            0.027498,            0.073129,            0.069774,            0.058513,            0.004753,            0.004753,            0.004753
                 161,            0.054016,            0.066996,            0.032041,             0.19741,              0.1047,            0.067406,            0.028205,            0.072846,            0.070809,            0.058257,             0.00472,             0.00472,             0.00472
                 162,             0.05467,            0.067076,            0.031264,             0.19414,             0.10308,            0.066015,            0.027459,             0.07286,            0.069587,            0.058834,            0.004687,            0.004687,            0.004687
