               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.048634,             0.05681,            0.029195,             0.22126,             0.11653,            0.076635,            0.035071,            0.071314,            0.070446,             0.05687,            0.005314,            0.005314,            0.005314
                 144,            0.048303,            0.059274,            0.029637,             0.21163,             0.11987,            0.079974,            0.036798,            0.072035,            0.070402,            0.056599,            0.005281,            0.005281,            0.005281
                 145,            0.047886,            0.059167,             0.02961,             0.21954,             0.11976,            0.077443,            0.035489,            0.071568,            0.070906,            0.056832,            0.005248,            0.005248,            0.005248
                 146,             0.04761,            0.056901,            0.029588,             0.21629,              0.1192,            0.075057,            0.034311,            0.071844,            0.070803,            0.057467,            0.005215,            0.005215,            0.005215
                 147,            0.047988,            0.058521,            0.029097,             0.22153,             0.11566,            0.077429,            0.036711,             0.07224,            0.071264,            0.058182,            0.005182,            0.005182,            0.005182
                 148,            0.047719,            0.057272,            0.028776,              0.2247,             0.11763,            0.078968,            0.036641,            0.071102,             0.07072,            0.056583,            0.005149,            0.005149,            0.005149
                 149,             0.04728,             0.05651,            0.028671,             0.22666,             0.11876,            0.079813,             0.03703,            0.071417,            0.070996,            0.056823,            0.005116,            0.005116,            0.005116
                 150,            0.047593,            0.056259,            0.028961,             0.22223,             0.11695,            0.077172,            0.036204,            0.071347,            0.072513,             0.05689,            0.005083,            0.005083,            0.005083
                 151,             0.04723,             0.05688,            0.028728,             0.20511,             0.11666,            0.074292,            0.034913,            0.071563,            0.071923,            0.057673,             0.00505,             0.00505,             0.00505
                 152,              0.0473,            0.057158,            0.028408,             0.22846,             0.11807,            0.076644,            0.035909,            0.071923,            0.071104,            0.057247,            0.005017,            0.005017,            0.005017
                 153,            0.047269,            0.058799,            0.028797,             0.22568,             0.11828,            0.077439,            0.036946,            0.071799,            0.072596,            0.056853,            0.004984,            0.004984,            0.004984
                 154,            0.047374,            0.055554,            0.028146,             0.22119,             0.12107,            0.077521,            0.036288,            0.071173,            0.071631,            0.057728,            0.004951,            0.004951,            0.004951
                 155,             0.04698,            0.056402,            0.028039,             0.24214,             0.12486,            0.083137,            0.038973,            0.072032,            0.070974,            0.056983,            0.004918,            0.004918,            0.004918
                 156,             0.04714,            0.056816,              0.0278,             0.21868,             0.12045,             0.07886,            0.037433,            0.071932,            0.072715,            0.057363,            0.004885,            0.004885,            0.004885
                 157,              0.0467,            0.057105,            0.027523,             0.22184,             0.11813,            0.079425,            0.037115,            0.071751,            0.073114,            0.056526,            0.004852,            0.004852,            0.004852
                 158,            0.046961,             0.05553,            0.027301,             0.23421,             0.12027,            0.080503,            0.038375,            0.071651,            0.071636,            0.057132,            0.004819,            0.004819,            0.004819
                 159,            0.046221,            0.056379,             0.02677,             0.22859,             0.12165,            0.079567,            0.037567,            0.071068,            0.072666,            0.056848,            0.004786,            0.004786,            0.004786
                 160,            0.046613,            0.055023,             0.02702,             0.22944,             0.11429,            0.076583,            0.035843,            0.072436,            0.073396,            0.058613,            0.004753,            0.004753,            0.004753
